-1257.9576416 9.10247802734 7.0736618042 4.20145654678 1.09788131714 -1.63158416748 -3.54379010201 -4.45179510117 -4.43913269043 -3.79270553589 -2.8858795166 -2.05300521851 -1.4972076416
-1211.47387695 64.3543930054 38.5724105835 13.4629306793 -2.3409538269 -9.71635723114 -12.0631055832 -11.1818037033 -9.04982948303 -8.11646270752 -8.525141716 -8.39464473724 -7.62042713165
-1194.25561523 82.4022827148 43.1184844971 8.29122924805 -7.09283208847 -7.15447711945 -3.750395298 -3.79217386246 -6.86778879166 -9.46863365173 -9.2031917572 -6.71760463715 -4.59309911728
-1165.62475586 106.35697937 39.7529563904 -0.791784644127 -3.98502588272 0.471116632223 -4.61237812042 -10.9662857056 -12.5726299286 -14.3933868408 -16.9775218964 -15.2642612457 -10.8947248459
-1158.30969238 110.162376404 35.8122291565 -2.49606323242 -3.15577769279 -1.76418614388 -6.46878671646 -9.01149177551 -13.1502857208 -20.1044082642 -20.2959251404 -13.1496400833 -8.36209774017
-1147.22460938 119.342262268 35.3431930542 -3.75561523438 -1.4769538641 -2.22346639633 -9.43501091003 -7.91002655029 -6.8424782753 -14.5803041458 -17.3113117218 -9.11316108704 -4.16274404526
-1140.63269043 125.70589447 38.3103408813 0.476385504007 3.61557245255 -0.152729794383 -9.25430488586 -6.54181051254 -5.77512216568 -15.7945203781 -18.9920959473 -9.84350681305 -4.9801774025
-1083.0032959 176.499359131 38.7427024841 -18.0958385468 -11.0615787506 -8.82636833191 -16.2098674774 -22.798078537 -29.7035217285 -25.5299892426 -10.7063932419 -5.37710046768 -10.2884120941
-1075.19482422 177.194229126 33.4028701782 -17.029800415 -14.6770477295 -19.9809150696 -21.9784317017 -14.222407341 -13.4983263016 -17.2647724152 -12.0006637573 -7.92178201675 -11.0792512894
-1077.30834961 178.60345459 47.5783233643 -3.76208496094 -14.4078063965 -23.2000694275 -26.9357299805 -16.1263103485 -11.9742679596 -14.9150753021 -5.29262256622 -2.24367451668 -8.57148933411
-1095.51635742 165.648849487 38.8577232361 -15.1120786667 -13.1968288422 -17.3686752319 -21.4552268982 -11.3566608429 -6.67287445068 -11.4949598312 -11.5246047974 -8.93181800842 -10.2887620926
-1108.23571777 144.93347168 25.2712173462 -10.8930482864 -2.51157307625 -9.19958496094 -16.6059989929 -10.5146131516 -8.1794500351 -16.7137413025 -16.8651542664 -5.78480815887 -4.74323797226
-1111.29162598 139.564971924 20.4162349701 -11.8236455917 -0.237949371338 -3.69835042953 -9.36256217957 -9.63226127625 -11.2644901276 -12.3005924225 -9.14985656738 -2.13430714607 -0.803411126137
-1108.5378418 147.078475952 31.2031517029 -4.42834472656 3.19817733765 -1.60537564754 -8.49880981445 -9.59220695496 -12.7841339111 -17.8285636902 -15.9544420242 -4.91924571991 -1.08435821533
-1114.6184082 144.655929565 33.2103919983 -5.86657714844 0.900539398193 -7.03243732452 -17.7954711914 -14.777592659 -14.0973796844 -17.407075882 -12.5621738434 -4.58375835419 -3.6134750843
-1117.15039062 143.355407715 33.8279457092 -5.99213266373 2.24067616463 -3.8675339222 -14.7905473709 -9.19435882568 -6.64183044434 -16.1973342896 -17.8835983276 -8.16580104828 -4.22016763687
-1100.24743652 144.689971924 40.0106315613 5.84379291534 -6.73322677612 -6.74963092804 -21.284412384 -8.658162117 -6.37815189362 -23.4184074402 -9.26361465454 -7.69504165649 -9.66987609863
-1100.59313965 140.61831665 33.5523452759 8.53101158142 -8.62316799164 -14.8115034103 -16.1831607819 -4.65509796143 -5.57656240463 -16.8050441742 -3.42877721786 -7.57542896271 -7.15948009491
-1099.4519043 146.849121094 36.6220779419 1.51776432991 -7.78043460846 -9.92519187927 -18.3303642273 -7.96977376938 -9.29688358307 -16.9491386414 -7.89676427841 -13.0629806519 -8.76080322266
-854.631225586 102.174484253 -16.4160442352 0.935788750648 -27.9321174622 -26.9236183167 -24.4430961609 -7.35175180435 -17.4945411682 -18.4031028748 -0.644056677818 -17.2572288513 -5.51534509659
-673.072937012 85.59790802 -59.0754508972 -9.97050189972 -34.8844070435 -30.9459266663 -26.3499298096 -13.0485200882 -21.6682796478 -12.4579200745 3.76998853683 -17.6067409515 -9.21187877655
-689.964111328 95.5877456665 -57.1269111633 -4.09810876846 -26.8777656555 -8.16950893402 -28.0652961731 -5.48571634293 -18.2979946136 -15.2663211823 3.61820554733 -13.6925172806 -10.894411087
-668.315429688 82.1261138916 -46.23853302 -4.31421375275 -27.522485733 -4.02076387405 -25.4647960663 -8.83498191833 -20.284072876 -15.731801033 3.48763084412 -17.5284004211 -6.47779989243
-763.078430176 99.1163101196 -59.9486999512 12.4482240677 -26.8026981354 9.49214935303 -31.0246276855 -11.0152702332 -17.1615848541 -13.9709806442 -1.16798055172 -15.6939725876 -8.29654216766
-723.922485352 115.328964233 -57.975151062 5.182305336 -30.2109584808 -6.09630918503 -24.9176578522 -15.7128019333 -15.8389263153 -11.9249696732 2.26696062088 -19.4051647186 -2.20247268677
-780.975402832 138.144943237 -68.0263671875 14.7856264114 -24.3598423004 -9.51905250549 -33.0640029907 -21.6688938141 -14.3321685791 -6.78835916519 -1.79770207405 -18.4419822693 -6.75728130341
-763.342407227 126.686927795 -51.9816474915 11.1876630783 -20.5765457153 -15.4790620804 -29.0404930115 -23.1687355042 -14.4463148117 -9.86469173431 -4.5504193306 -18.5610408783 0.0495445244014
-784.936706543 139.492950439 -61.9687995911 12.4708042145 -24.2500038147 -14.5611934662 -34.119228363 -12.7685985565 -16.0537757874 -13.7417879105 -9.98421096802 -22.7540035248 -7.01840829849
-914.442993164 174.294113159 -54.6913146973 21.2205619812 -6.4769692421 -13.1803331375 -26.7926445007 -19.3233146667 -18.8282585144 -15.7368116379 -10.8388147354 -24.2919712067 -7.44383525848
-1007.91326904 176.892486572 -17.9765586853 8.87250328064 11.2045955658 -21.9039840698 -18.5900535583 -14.6046772003 -8.40561199188 -6.60991764069 -13.9168148041 -12.9389705658 -7.63467121124
-1073.640625 169.260543823 24.2498531342 -2.29531860352 7.59659957886 -13.8840465546 -21.7141990662 -10.3481884003 -6.9119348526 -10.5079402924 -11.8654994965 -7.35730886459 -4.76008987427
-1101.27539062 159.942352295 42.6000328064 1.744140625 7.91709518433 -4.73599529266 -19.0508956909 -11.8188276291 -5.98573684692 -12.3186779022 -14.757519722 -9.87994194031 -7.47061634064
-1107.95324707 158.60975647 49.1295661926 2.5965514183 4.81169652939 -3.28458094597 -16.2468223572 -13.0363483429 -10.623799324 -18.2512569427 -18.3648929596 -9.41684341431 -7.03224039078
-1117.95739746 149.909011841 49.2748756409 5.59331035614 7.57595348358 1.58028256893 -10.1974773407 -9.87057304382 -9.83750152588 -16.3606147766 -15.6634645462 -7.52867031097 -4.45428323746
-1119.93640137 145.882171631 42.6884689331 -2.03750610352 1.90544354916 -1.2275711298 -11.3703842163 -10.1860790253 -9.71015357971 -16.5399017334 -16.4334163666 -9.31267642975 -7.95062112808
-1120.12121582 144.657989502 41.5359649658 -0.693670630455 4.03677272797 -0.425407409668 -10.0325546265 -6.64751434326 -6.07335281372 -15.3850421906 -16.7235946655 -7.862429142 -4.37340831757
-1123.44702148 143.349777222 44.3257293701 0.507629394531 2.73251867294 0.086323544383 -6.83771038055 -3.56260228157 -4.05651187897 -13.897105217 -16.6409473419 -10.3714885712 -8.08522033691
-1120.10693359 145.547439575 43.081703186 0.396325677633 5.4776391983 1.35614168644 -9.24686717987 -6.47523975372 -6.05366802216 -16.9824638367 -20.372795105 -11.91680336 -8.06991863251
-1122.00378418 138.380096436 30.1545677185 -12.0142393112 -4.3765296936 -7.11542987823 -17.202167511 -16.7860908508 -18.8156471252 -26.6471977234 -25.3854484558 -16.7053623199 -12.7611494064
-1128.375 134.937652588 34.7264938354 -5.72104501724 1.41105270386 -1.68184971809 -12.9985580444 -10.6398696899 -7.98368930817 -15.7627544403 -18.3141593933 -10.6748256683 -6.41588592529
-1052.1282959 136.662384033 24.3386287689 3.47076797485 -15.6013851166 -9.82682228088 -27.1180992126 -7.65106582642 -11.8745746613 -16.3730640411 -8.12613487244 -6.68166255951 -9.63401889801
-1093.01147461 149.852905273 25.8203468323 -3.34815359116 -7.08448886871 -19.6405620575 -25.3632164001 -16.5576553345 -16.7226810455 -18.561832428 -10.069480896 -11.3269834518 -11.2922239304
-1115.79614258 144.107452393 35.5489578247 -1.88126218319 3.10770177841 -5.86159658432 -13.9782390594 -9.47505664825 -11.2310523987 -17.2082118988 -14.4970703125 -9.70261955261 -9.87327766418
-1114.02429199 135.47265625 22.293056488 -4.24979257584 3.53712701797 -4.03963756561 -12.6568346024 -13.9004011154 -14.1014099121 -18.4216175079 -18.3428821564 -9.24600410461 -7.55430746078
-1119.82739258 140.114227295 32.4452590942 -5.37033081055 3.77159643173 -0.652906775475 -9.74492645264 -6.80344390869 -8.91557121277 -17.4222297668 -14.7280273438 -5.38859796524 -5.17970561981
-1120.23510742 139.081451416 30.8456077576 -7.09322500229 1.31492233276 -4.34338855743 -13.1845140457 -8.41024017334 -8.57641029358 -15.3197383881 -12.1826143265 -4.89883422852 -6.61770248413
-1125.55541992 135.910064697 34.4260177612 -3.11090087891 1.07425153255 -6.41416454315 -13.7693891525 -7.92404937744 -8.78215122223 -17.1678943634 -16.0517921448 -9.63674926758 -9.26519203186
-1123.02587891 138.746749878 35.7887840271 -1.70827031136 3.94175338745 -4.32671356201 -14.2989521027 -9.10509777069 -9.92441272736 -19.7045135498 -19.2618808746 -12.8971834183 -12.8986968994
-1118.69165039 140.80329895 32.6421012878 -5.37397480011 0.611766815186 -6.70242023468 -14.3945636749 -9.41980171204 -11.8224468231 -20.805513382 -19.427116394 -13.572637558 -12.8421907425
-1126.0144043 135.058517456 33.8720169067 -2.78561401367 0.921404242516 -8.46719551086 -16.535194397 -10.1921005249 -12.886472702 -24.378030777 -22.1388721466 -11.4925937653 -8.8434677124
-1090.48937988 113.651473999 20.5193061829 9.28942298889 3.36248922348 -4.61544275284 -17.9647331238 -6.04505395889 -10.6648426056 -19.1239738464 -17.1233406067 -16.2134132385 -12.2648668289
-1092.9630127 146.66519165 19.8982124329 -0.898315429688 -8.14661312103 -25.25623703 -12.1478939056 -1.52856600285 -8.43385219574 -10.9585285187 -12.6862821579 -14.2582473755 -10.2954349518
-995.916381836 153.900817871 4.45396137238 11.4680223465 -15.5975675583 -18.0657272339 -25.0799465179 -5.88620996475 -13.5952100754 -13.3244152069 -5.44348621368 -20.484205246 -12.7883167267
-1040.48339844 163.038970947 10.7513151169 7.94465637207 -10.9340353012 -26.5197639465 -25.4188251495 -9.80665397644 -14.5321655273 -12.132062912 0.027035523206 -16.7510204315 -14.5633268356
-862.185241699 109.317550659 0.227494806051 -5.04589939117 -35.8292808533 -28.2937011719 -33.9307022095 -12.352804184 -8.25344657898 -3.63641405106 -10.1480083466 -6.9728345871 -17.1883010864
-844.88494873 132.294586182 -41.8072280884 -22.2729530334 -64.5169830322 -32.8137207031 -37.1245803833 -18.5261440277 -22.8791103363 -1.66252827644 -8.0119342804 2.56909704208 -12.6628170013
-651.730285645 50.3465042114 -25.8781776428 -24.4308929443 -40.2372817993 -18.9609184265 -34.9354324341 -19.0786895752 -11.6234130859 -7.39785289764 -9.74070835114 -10.2479782104 -13.9342985153
-641.787414551 78.239074707 -51.9622573853 -20.3135128021 -43.3331756592 -4.05478477478 -37.9536628723 -4.49181985855 -15.232884407 -11.5972566605 -10.1741609573 -8.25408363342 -17.2284317017
-806.554260254 138.343063354 -64.9908294678 -9.26877975464 -47.8530845642 3.51735687256 -35.0241622925 -12.9263153076 -21.9796237946 -14.1997652054 -8.66534996033 -9.09244728088 -15.058889389
-675.815307617 43.912361145 -62.1445808411 2.57688832283 -37.0248451233 -10.0545978546 -25.5679893494 -0.712281823158 -17.6310005188 -6.09404230118 -21.9776802063 -6.86844921112 5.93669509888
-666.36706543 70.9422454834 -50.2501907349 -11.2250394821 -35.2869987488 -21.30884552 -30.5282707214 -10.885134697 -12.4440441132 -18.2581157684 -19.9579429626 -7.03363180161 -6.05121040344
-737.187866211 109.001541138 -63.5447273254 -12.6827068329 -49.8256111145 -11.051156044 -35.1241378784 -9.42667961121 -12.424665451 -13.6742734909 -20.1373653412 -3.35668992996 -4.25234556198
-701.127319336 60.2937393188 -59.0279312134 -8.97350978851 -42.0426368713 -18.6247653961 -31.5919456482 -7.41624355316 -23.7461853027 -11.8893327713 -19.4348087311 -5.0174279213 0.136447146535
-618.449035645 68.2272338867 -56.2619514465 -21.4530715942 -47.0776786804 -22.6656799316 -36.653881073 -7.57276630402 -13.6570329666 -10.7613544464 -16.2310695648 -0.177673339844 -6.06406259537
-775.755004883 131.230804443 -74.761756897 -2.99736642838 -50.7449188232 -10.1772937775 -40.2230072021 -8.25439071655 -18.0502147675 -16.8146076202 -16.7935523987 5.08832025528 1.95524823666
-697.328063965 58.0148506165 -76.2143707275 -5.42454385757 -32.078868866 -19.076915741 -34.3856697083 -1.46801638603 -19.295923233 -21.6448783875 -12.2058429718 1.04143214226 3.0493350029
-574.459106445 48.1109695435 -53.6962280273 -16.3782958984 -36.4614639282 -10.7733860016 -31.0827026367 -5.06911754608 -10.3356933594 -17.7204666138 -11.5928468704 2.18331480026 0.970334649086
-656.01574707 59.4120368958 -69.3066482544 -7.57392215729 -41.149974823 -17.9381847382 -32.3737373352 -5.66998910904 -16.3277549744 -15.5019302368 -15.6491165161 -6.47841358185 -2.92684412003
-675.661682129 84.2530136108 -68.5733337402 -3.90157008171 -46.8509292603 -22.9402923584 -41.7692337036 -5.85402107239 -16.7754592896 -16.4599456787 -13.7266435623 -4.44174718857 -3.59334039688
-624.862609863 77.8212127686 -62.2278060913 -13.2046785355 -47.2011909485 -16.0932636261 -38.8268470764 -6.53880977631 -16.4408512115 -12.7195949554 -12.1375436783 -2.43147587776 -4.25934648514
-652.012329102 76.4062957764 -57.1840324402 -18.3916358948 -51.9835929871 -9.41237258911 -41.6833190918 -7.20726633072 -17.1881141663 -11.6105442047 -9.02700233459 -4.09919452667 2.97196507454
-662.504638672 56.0140991211 -63.1484298706 -7.51249933243 -37.6150398254 -18.0326747894 -38.2518768311 -8.38669776917 -18.4358463287 -20.9119911194 -8.36268615723 1.06285476685 2.74977946281
-638.897827148 62.3805427551 -58.0525932312 -7.6808013916 -37.2124404907 -16.3426399231 -34.6120414734 -9.94185829163 -13.9784183502 -16.6621551514 -15.3707027435 -0.645505905151 1.30677604675
-605.215148926 61.4246330261 -50.5863418579 -19.9652061462 -41.7822380066 -10.3501176834 -34.1651992798 -9.46594047546 -11.8813257217 -10.7039241791 -16.2986526489 2.59748196602 -2.11698293686
-648.040771484 34.6548881531 -64.9589233398 -7.79157018661 -36.0858650208 -16.0398521423 -35.8261184692 -7.69159603119 -14.0598020554 -20.0600013733 -16.429775238 10.7205514908 3.1653854847
-627.670776367 59.6438827515 -63.1803588867 -6.94322490692 -30.97772789 -7.2865357399 -28.4745903015 -7.9548997879 -11.2230215073 -21.4056968689 -15.9228792191 4.16958475113 -0.508179843426
-751.594116211 105.295150757 -82.2934341431 12.1889019012 -32.9484138489 -11.7707004547 -42.4820785522 -10.8675050735 -10.0974674225 -13.970281601 -13.8330945969 2.78691864014 -3.04516863823
-887.640441895 141.493408203 -79.9824142456 16.3607025146 -32.1352615356 -12.2915525436 -32.2837104797 -14.7928142548 -5.03666067123 -19.1482467651 -12.6068210602 -3.75720143318 0.232251733541
-984.928039551 159.781097412 -45.5331802368 7.07493591309 -7.15421962738 -23.3440036774 -18.6127109528 -17.2826766968 -3.13214635849 -18.4855613708 -15.5337600708 2.61642694473 2.01429820061
-1058.27099609 160.195663452 0.819615185261 -3.67661428452 5.56577682495 -19.7010307312 -27.6541805267 -11.7590684891 -5.74473333359 -16.8691368103 -12.6198396683 -1.19964981079 -0.199102789164
-1091.00036621 158.72517395 26.9878292084 -7.70476055145 1.8226890564 -11.9205446243 -24.414024353 -16.2083511353 -13.8498477936 -20.3312015533 -15.3292951584 -5.48930740356 -2.53298640251
-1109.87231445 148.992263794 34.2773361206 -4.81085205078 1.56587445736 -10.731921196 -24.3789539337 -17.8325977325 -12.5939922333 -15.5731334686 -11.6240282059 -3.78439331055 -3.90300226212
-1121.64587402 136.668792725 28.1471824646 -8.6700925827 -0.346475988626 -11.421125412 -25.9460449219 -17.5402755737 -9.58674716949 -16.0791358948 -16.6234474182 -5.36536407471 1.08976900578
